Timestamp,FewShot_Count,Order_Strategy,Original_Individual,Original_Accuracy,New_Individual,New_Accuracy
2026-03-10 14:22:05.759024,6,group_bug_feature_question,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[7, 59, 156, 215, 221, 279]",0.7346938775510204
2026-03-10 14:22:06.183813,16,group_bug_feature_question,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[40, 83, 122, 167, 265, 301, 28, 76, 201, 29, 36, 66, 111, 138, 185, 321]",0.7551020408163265
2026-03-10 14:22:06.445239,12,group_bug_feature_question,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[22, 266, 301, 376, 76, 226, 254, 0, 55, 181, 220, 295]",0.8163265306122449
2026-03-10 14:22:07.446156,8,group_bug_feature_question,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[83, 190, 203, 249, 367, 182, 221, 378]",0.8163265306122449
2026-03-10 14:22:07.976935,20,group_bug_feature_question,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[46, 52, 69, 97, 208, 296, 337, 70, 120, 233, 256, 50, 168, 209, 244, 253, 287, 305, 339, 345]",0.5102040816326531
2026-03-10 14:22:09.220508,10,group_bug_feature_question,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[10, 102, 129, 148, 120, 340, 55, 118, 321, 381]",0.7551020408163265
2026-03-10 14:22:09.456858,24,group_bug_feature_question,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[59, 88, 102, 110, 167, 196, 342, 360, 379, 33, 61, 74, 156, 262, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372]",0.6530612244897959
2026-03-10 14:22:10.217260,32,group_bug_feature_question,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 64, 76, 183, 230, 272, 330, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382]",0.6326530612244898
2026-03-10 14:22:34.727744,12,group_bug_question_feature,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[22, 266, 301, 376, 0, 55, 181, 220, 295, 76, 226, 254]",0.7346938775510204
2026-03-10 14:22:35.189621,6,group_bug_question_feature,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[7, 59, 221, 279, 156, 215]",0.6530612244897959
2026-03-10 14:22:35.703064,16,group_bug_question_feature,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[40, 83, 122, 167, 265, 301, 29, 36, 66, 111, 138, 185, 321, 28, 76, 201]",0.6938775510204082
2026-03-10 14:22:37.215986,20,group_bug_question_feature,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[46, 52, 69, 97, 208, 296, 337, 50, 168, 209, 244, 253, 287, 305, 339, 345, 70, 120, 233, 256]",0.6938775510204082
2026-03-10 14:22:38.404759,8,group_bug_question_feature,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[83, 190, 203, 182, 221, 378, 249, 367]",0.7142857142857143
2026-03-10 14:22:38.566593,24,group_bug_question_feature,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[59, 88, 102, 110, 167, 196, 342, 360, 379, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 33, 61, 74, 156, 262]",0.5510204081632653
2026-03-10 14:22:39.094618,10,group_bug_question_feature,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[10, 102, 129, 148, 55, 118, 321, 381, 120, 340]",0.673469387755102
2026-03-10 14:22:41.504221,32,group_bug_question_feature,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 64, 76, 183, 230, 272, 330]",0.7142857142857143
2026-03-10 14:23:03.042901,12,group_feature_bug_question,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[76, 226, 254, 22, 266, 301, 376, 0, 55, 181, 220, 295]",0.7959183673469388
2026-03-10 14:23:04.297550,6,group_feature_bug_question,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[156, 215, 7, 59, 221, 279]",0.7551020408163265
2026-03-10 14:23:05.261231,16,group_feature_bug_question,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[28, 76, 201, 40, 83, 122, 167, 265, 301, 29, 36, 66, 111, 138, 185, 321]",0.6530612244897959
2026-03-10 14:23:05.522864,20,group_feature_bug_question,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[70, 120, 233, 256, 46, 52, 69, 97, 208, 296, 337, 50, 168, 209, 244, 253, 287, 305, 339, 345]",0.7142857142857143
2026-03-10 14:23:05.525956,8,group_feature_bug_question,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[249, 367, 83, 190, 203, 182, 221, 378]",0.7959183673469388
2026-03-10 14:23:07.300323,24,group_feature_bug_question,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[33, 61, 74, 156, 262, 59, 88, 102, 110, 167, 196, 342, 360, 379, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372]",0.6530612244897959
2026-03-10 14:23:09.260004,10,group_feature_bug_question,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[120, 340, 10, 102, 129, 148, 55, 118, 321, 381]",0.7551020408163265
2026-03-10 14:23:12.041608,32,group_feature_bug_question,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[64, 76, 183, 230, 272, 330, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382]",0.6122448979591837
2026-03-10 14:23:33.217952,6,group_feature_question_bug,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[156, 215, 221, 279, 7, 59]",0.7346938775510204
2026-03-10 14:23:34.250280,12,group_feature_question_bug,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[76, 226, 254, 0, 55, 181, 220, 295, 22, 266, 301, 376]",0.7959183673469388
2026-03-10 14:23:34.250501,8,group_feature_question_bug,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[249, 367, 182, 221, 378, 83, 190, 203]",0.7551020408163265
2026-03-10 14:23:35.498794,20,group_feature_question_bug,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[70, 120, 233, 256, 50, 168, 209, 244, 253, 287, 305, 339, 345, 46, 52, 69, 97, 208, 296, 337]",0.6530612244897959
2026-03-10 14:23:35.499696,16,group_feature_question_bug,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[28, 76, 201, 29, 36, 66, 111, 138, 185, 321, 40, 83, 122, 167, 265, 301]",0.7142857142857143
2026-03-10 14:23:38.038635,24,group_feature_question_bug,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[33, 61, 74, 156, 262, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 59, 88, 102, 110, 167, 196, 342, 360, 379]",0.6938775510204082
2026-03-10 14:23:38.343551,10,group_feature_question_bug,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[120, 340, 55, 118, 321, 381, 10, 102, 129, 148]",0.7551020408163265
2026-03-10 14:23:44.949518,32,group_feature_question_bug,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[64, 76, 183, 230, 272, 330, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385]",0.6938775510204082
2026-03-10 14:24:02.409364,8,group_question_bug_feature,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[182, 221, 378, 83, 190, 203, 249, 367]",0.7551020408163265
2026-03-10 14:24:02.668522,16,group_question_bug_feature,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[29, 36, 66, 111, 138, 185, 321, 40, 83, 122, 167, 265, 301, 28, 76, 201]",0.6530612244897959
2026-03-10 14:24:02.669664,6,group_question_bug_feature,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[221, 279, 7, 59, 156, 215]",0.6938775510204082
2026-03-10 14:24:03.730095,12,group_question_bug_feature,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[0, 55, 181, 220, 295, 22, 266, 301, 376, 76, 226, 254]",0.6938775510204082
2026-03-10 14:24:04.681204,10,group_question_bug_feature,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[55, 118, 321, 381, 10, 102, 129, 148, 120, 340]",0.6530612244897959
2026-03-10 14:24:05.063658,20,group_question_bug_feature,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[50, 168, 209, 244, 253, 287, 305, 339, 345, 46, 52, 69, 97, 208, 296, 337, 70, 120, 233, 256]",0.6530612244897959
2026-03-10 14:24:05.831296,24,group_question_bug_feature,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 59, 88, 102, 110, 167, 196, 342, 360, 379, 33, 61, 74, 156, 262]",0.6326530612244898
2026-03-10 14:24:14.008911,32,group_question_bug_feature,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 64, 76, 183, 230, 272, 330]",0.6530612244897959
2026-03-10 14:24:27.740417,6,group_question_feature_bug,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[221, 279, 156, 215, 7, 59]",0.7346938775510204
2026-03-10 14:24:28.937726,16,group_question_feature_bug,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[29, 36, 66, 111, 138, 185, 321, 28, 76, 201, 40, 83, 122, 167, 265, 301]",0.673469387755102
2026-03-10 14:24:29.096541,12,group_question_feature_bug,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[0, 55, 181, 220, 295, 76, 226, 254, 22, 266, 301, 376]",0.7551020408163265
2026-03-10 14:24:30.879874,8,group_question_feature_bug,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[182, 221, 378, 249, 367, 83, 190, 203]",0.6938775510204082
2026-03-10 14:24:31.262496,10,group_question_feature_bug,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[55, 118, 321, 381, 120, 340, 10, 102, 129, 148]",0.673469387755102
2026-03-10 14:24:32.960402,20,group_question_feature_bug,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[50, 168, 209, 244, 253, 287, 305, 339, 345, 70, 120, 233, 256, 46, 52, 69, 97, 208, 296, 337]",0.6326530612244898
2026-03-10 14:24:34.184436,24,group_question_feature_bug,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 33, 61, 74, 156, 262, 59, 88, 102, 110, 167, 196, 342, 360, 379]",0.6122448979591837
2026-03-10 14:24:42.544513,32,group_question_feature_bug,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 64, 76, 183, 230, 272, 330, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385]",0.6122448979591837
2026-03-10 14:24:53.225296,6,short_to_long,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[7, 59, 156, 215, 279, 221]",0.7142857142857143
2026-03-10 14:24:54.951496,12,short_to_long,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[226, 220, 181, 76, 376, 254, 266, 0, 22, 295, 55, 301]",0.7346938775510204
2026-03-10 14:24:55.954644,16,short_to_long,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[28, 83, 111, 138, 76, 66, 167, 40, 185, 122, 29, 201, 36, 265, 301, 321]",0.7551020408163265
2026-03-10 14:24:56.183272,8,short_to_long,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[190, 83, 203, 378, 367, 182, 221, 249]",0.6938775510204082
2026-03-10 14:24:58.374488,10,short_to_long,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[381, 118, 129, 10, 102, 340, 148, 55, 120, 321]",0.7959183673469388
2026-03-10 14:24:59.286894,20,short_to_long,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[253, 296, 69, 287, 97, 168, 244, 256, 208, 52, 50, 46, 345, 209, 337, 70, 339, 233, 305, 120]",0.7551020408163265
2026-03-10 14:25:01.608909,24,short_to_long,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[74, 88, 342, 327, 372, 33, 25, 196, 231, 61, 59, 167, 156, 110, 112, 369, 362, 379, 102, 351, 155, 360, 326, 262]",0.7346938775510204
2026-03-10 14:25:10.613122,32,short_to_long,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[381, 38, 275, 118, 93, 385, 131, 277, 382, 330, 230, 76, 149, 272, 185, 206, 214, 357, 112, 335, 276, 260, 52, 103, 183, 152, 345, 21, 318, 34, 171, 64]",0.7142857142857143
2026-03-10 14:25:22.197622,6,long_to_short,"[7, 59, 156, 215, 221, 279]",0.7346938775510204,"[221, 279, 215, 156, 59, 7]",0.6938775510204082
2026-03-10 14:25:22.357479,8,long_to_short,"[83, 182, 190, 203, 221, 249, 367, 378]",0.7142857142857143,"[249, 221, 182, 367, 378, 83, 203, 190]",0.7551020408163265
2026-03-10 14:25:22.594648,12,long_to_short,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]",0.7142857142857143,"[301, 55, 295, 22, 0, 266, 254, 376, 76, 181, 220, 226]",0.7755102040816326
2026-03-10 14:25:23.772355,16,long_to_short,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]",0.7346938775510204,"[321, 301, 265, 36, 201, 29, 122, 185, 40, 167, 66, 76, 138, 111, 83, 28]",0.6938775510204082
2026-03-10 14:25:24.425778,10,long_to_short,"[10, 55, 102, 118, 120, 129, 148, 321, 340, 381]",0.7346938775510204,"[321, 120, 55, 148, 340, 102, 10, 129, 118, 381]",0.7551020408163265
2026-03-10 14:25:24.547656,20,long_to_short,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]",0.7959183673469388,"[120, 305, 233, 339, 70, 337, 209, 345, 46, 50, 52, 208, 256, 244, 168, 97, 287, 69, 296, 253]",0.7551020408163265
2026-03-10 14:25:25.333254,24,long_to_short,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]",0.7755102040816326,"[262, 326, 360, 155, 351, 102, 379, 362, 369, 112, 110, 156, 167, 59, 61, 231, 196, 25, 33, 372, 327, 342, 88, 74]",0.6938775510204082
2026-03-10 14:25:27.599511,32,long_to_short,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]",0.7551020408163265,"[64, 171, 34, 318, 21, 345, 152, 183, 103, 52, 260, 276, 335, 112, 357, 206, 214, 185, 272, 149, 76, 230, 330, 382, 277, 131, 385, 93, 118, 275, 38, 381]",0.7551020408163265
