Timestamp,FewShot_Count,Original_Individual,Original_Macro_F1,Shuffled_Individual,Shuffled_Macro_F1
2026-03-09 07:55:44,2,"[51, 194]",0.6846003898635477,"[194, 51]",0.5652173913043478
2026-03-09 07:55:44,3,"[290, 341, 369]",0.629867351305092,"[290, 369, 341]",0.6405228758169934
2026-03-09 07:56:02,3,"[290, 341, 369]",0.629867351305092,"[369, 341, 290]",0.6313131313131314
2026-03-09 07:56:18,3,"[290, 341, 369]",0.629867351305092,"[369, 290, 341]",0.601851851851852
2026-03-09 07:56:35,3,"[290, 341, 369]",0.629867351305092,"[341, 369, 290]",0.6367008719949897
2026-03-09 07:56:51,3,"[290, 341, 369]",0.629867351305092,"[341, 290, 369]",0.6435685685685687
2026-03-09 07:55:45,4,"[0, 104, 155, 332]",0.6275132275132275,"[155, 332, 104, 0]",0.6868686868686869
2026-03-09 07:56:02,4,"[0, 104, 155, 332]",0.6275132275132275,"[332, 0, 155, 104]",0.6797619047619047
2026-03-09 07:56:19,4,"[0, 104, 155, 332]",0.6275132275132275,"[104, 155, 332, 0]",0.625402576489533
2026-03-09 07:56:36,4,"[0, 104, 155, 332]",0.6275132275132275,"[104, 0, 332, 155]",0.6523044783914349
2026-03-09 07:56:53,4,"[0, 104, 155, 332]",0.6275132275132275,"[155, 104, 332, 0]",0.6868686868686869
2026-03-09 07:57:11,4,"[0, 104, 155, 332]",0.6275132275132275,"[332, 104, 0, 155]",0.6034858387799564
2026-03-09 07:57:26,4,"[0, 104, 155, 332]",0.6275132275132275,"[155, 104, 0, 332]",0.6367008719949897
2026-03-09 07:57:43,4,"[0, 104, 155, 332]",0.6275132275132275,"[0, 104, 332, 155]",0.6973544973544974
2026-03-09 07:57:59,4,"[0, 104, 155, 332]",0.6275132275132275,"[104, 332, 0, 155]",0.6523044783914349
2026-03-09 07:58:14,4,"[0, 104, 155, 332]",0.6275132275132275,"[155, 0, 104, 332]",0.6367008719949897
2026-03-09 07:58:30,4,"[0, 104, 155, 332]",0.6275132275132275,"[0, 155, 104, 332]",0.6275132275132275
2026-03-09 07:58:47,4,"[0, 104, 155, 332]",0.6275132275132275,"[332, 155, 0, 104]",0.6797619047619047
2026-03-09 07:59:02,4,"[0, 104, 155, 332]",0.6275132275132275,"[155, 332, 0, 104]",0.7138528138528137
2026-03-09 07:59:18,4,"[0, 104, 155, 332]",0.6275132275132275,"[332, 104, 155, 0]",0.6399442755825734
2026-03-09 07:59:33,4,"[0, 104, 155, 332]",0.6275132275132275,"[0, 155, 332, 104]",0.6159415229182672
2026-03-09 07:59:49,4,"[0, 104, 155, 332]",0.6275132275132275,"[104, 332, 155, 0]",0.6523044783914349
