Timestamp,Repo,FewShot_Count,Trial,Individual,Macro_F1,Token_Count
2026-03-06 15:55:53,tensorflow_tensorflow,1,0,[807],0.6240019775058707,4599
2026-03-06 15:58:47,tensorflow_tensorflow,1,1,[269],0.6481006886772837,347
2026-03-06 16:01:33,tensorflow_tensorflow,1,2,[41],0.5955851522999137,200
2026-03-06 16:04:19,tensorflow_tensorflow,1,3,[382],0.6964113131165776,984
2026-03-06 16:07:06,tensorflow_tensorflow,1,4,[291],0.613651902589411,2073
2026-03-06 16:09:45,tensorflow_tensorflow,1,5,[936],0.6516235360123431,310
2026-03-06 16:12:31,tensorflow_tensorflow,1,6,[861],0.6452684742158427,350
2026-03-06 16:15:12,tensorflow_tensorflow,1,7,[744],0.6493798599061756,588
2026-03-06 16:18:00,tensorflow_tensorflow,1,8,[753],0.630507085037712,4511
2026-03-06 16:20:49,tensorflow_tensorflow,1,9,[50],0.6466165413533834,273
2026-03-06 16:23:33,tensorflow_tensorflow,1,10,[116],0.65645188567563,577
2026-03-06 16:26:22,tensorflow_tensorflow,1,11,[297],0.6103149572413115,6761
2026-03-06 16:29:11,tensorflow_tensorflow,1,12,[839],0.6454397802288436,219
2026-03-06 16:31:59,tensorflow_tensorflow,1,13,[718],0.6589140305452362,410
2026-03-06 16:34:43,tensorflow_tensorflow,1,14,[911],0.638389127580857,1507
2026-03-06 16:37:27,tensorflow_tensorflow,1,15,[965],0.6832305578068291,1532
2026-03-06 16:40:13,tensorflow_tensorflow,1,16,[586],0.6603283442699501,139
2026-03-06 16:42:56,tensorflow_tensorflow,1,17,[563],0.6584963882460201,271
2026-03-06 16:45:42,tensorflow_tensorflow,1,18,[389],0.6889313396131129,1560
2026-03-06 16:48:31,tensorflow_tensorflow,1,19,[961],0.6261599890533632,1753
2026-03-06 15:56:00,tensorflow_tensorflow,2,0,"[365, 1010]",0.6278852429711111,3593
2026-03-06 15:58:52,tensorflow_tensorflow,2,1,"[589, 885]",0.6475823268019908,980
2026-03-06 16:01:37,tensorflow_tensorflow,2,2,"[389, 766]",0.6323128081642012,1619
2026-03-06 16:04:22,tensorflow_tensorflow,2,3,"[204, 285]",0.6266395790250391,3534
2026-03-06 16:07:08,tensorflow_tensorflow,2,4,"[237, 764]",0.5940819695664658,4687
2026-03-06 16:09:54,tensorflow_tensorflow,2,5,"[133, 533]",0.6650496893617565,350
2026-03-06 16:12:38,tensorflow_tensorflow,2,6,"[198, 735]",0.643159065628476,297
2026-03-06 16:15:19,tensorflow_tensorflow,2,7,"[541, 704]",0.6236733398495199,1089
2026-03-06 16:18:01,tensorflow_tensorflow,2,8,"[88, 940]",0.6578879303786875,458
2026-03-06 16:20:52,tensorflow_tensorflow,2,9,"[255, 1098]",0.6574669983285295,3217
2026-03-06 16:23:34,tensorflow_tensorflow,2,10,"[161, 775]",0.6324038990899964,2199
2026-03-06 16:26:21,tensorflow_tensorflow,2,11,"[600, 1130]",0.645143489262146,6768
2026-03-06 16:29:11,tensorflow_tensorflow,2,12,"[740, 1182]",0.646600475547844,3027
2026-03-06 16:31:57,tensorflow_tensorflow,2,13,"[142, 393]",0.6548148148148148,995
2026-03-06 16:34:40,tensorflow_tensorflow,2,14,"[93, 466]",0.6190341908575512,906
2026-03-06 16:37:26,tensorflow_tensorflow,2,15,"[163, 592]",0.6228415416799631,1029
2026-03-06 16:40:10,tensorflow_tensorflow,2,16,"[206, 476]",0.6522602486687559,2850
2026-03-06 16:42:58,tensorflow_tensorflow,2,17,"[569, 778]",0.6491933783440696,5527
2026-03-06 16:45:44,tensorflow_tensorflow,2,18,"[747, 928]",0.6192577298989327,1611
2026-03-06 16:48:31,tensorflow_tensorflow,2,19,"[333, 758]",0.6571698784260172,520
2026-03-06 15:55:58,tensorflow_tensorflow,3,0,"[443, 482, 926]",0.643417101311838,1668
2026-03-06 15:58:46,tensorflow_tensorflow,3,1,"[166, 334, 844]",0.6381378164005836,3140
2026-03-06 16:01:37,tensorflow_tensorflow,3,2,"[398, 737, 803]",0.6269234866550303,4392
2026-03-06 16:04:23,tensorflow_tensorflow,3,3,"[217, 558, 931]",0.6657596371882086,1386
2026-03-06 16:07:10,tensorflow_tensorflow,3,4,"[378, 578, 849]",0.6105192047867206,5354
2026-03-06 16:09:57,tensorflow_tensorflow,3,5,"[504, 943, 1178]",0.644164030294315,1220
2026-03-06 16:12:44,tensorflow_tensorflow,3,6,"[136, 309, 404]",0.6190725312907174,4958
2026-03-06 16:15:31,tensorflow_tensorflow,3,7,"[50, 1038, 1112]",0.6548500881834215,5212
2026-03-06 16:18:19,tensorflow_tensorflow,3,8,"[375, 396, 886]",0.638890833158349,2035
2026-03-06 16:21:08,tensorflow_tensorflow,3,9,"[82, 486, 783]",0.5908681859543812,2480
2026-03-06 16:23:53,tensorflow_tensorflow,3,10,"[268, 700, 1113]",0.6487648373654907,2467
2026-03-06 16:26:42,tensorflow_tensorflow,3,11,"[553, 833, 1127]",0.6442272184207668,4486
2026-03-06 16:29:31,tensorflow_tensorflow,3,12,"[195, 1026, 1126]",0.6340229885057471,1408
2026-03-06 16:32:18,tensorflow_tensorflow,3,13,"[329, 330, 342]",0.6628986319279077,3209
2026-03-06 16:35:00,tensorflow_tensorflow,3,14,"[608, 944, 1043]",0.6476555023923445,1619
2026-03-06 16:37:45,tensorflow_tensorflow,3,15,"[749, 811, 978]",0.6292314160380128,3337
2026-03-06 16:40:30,tensorflow_tensorflow,3,16,"[283, 498, 812]",0.625452639603583,770
2026-03-06 16:43:21,tensorflow_tensorflow,3,17,"[178, 680, 1163]",0.6350791052918713,2553
2026-03-06 16:46:10,tensorflow_tensorflow,3,18,"[96, 114, 1175]",0.6357629696862735,3636
2026-03-06 16:48:59,tensorflow_tensorflow,3,19,"[130, 360, 876]",0.6278522428255048,4318
2026-03-06 15:56:03,tensorflow_tensorflow,4,0,"[209, 828, 968, 998]",0.6637934169849063,1861
2026-03-06 15:58:44,tensorflow_tensorflow,4,1,"[78, 483, 828, 850]",0.6180314309346567,8548
2026-03-06 16:01:33,tensorflow_tensorflow,4,2,"[568, 583, 662, 755]",0.5887645897246024,8399
2026-03-06 16:04:25,tensorflow_tensorflow,4,3,"[15, 272, 940, 1094]",0.6451680248797765,4252
2026-03-06 16:07:10,tensorflow_tensorflow,4,4,"[612, 681, 1062, 1128]",0.6478698688204192,1988
2026-03-06 16:09:56,tensorflow_tensorflow,4,5,"[269, 410, 422, 815]",0.6461853558627753,2003
2026-03-06 16:12:40,tensorflow_tensorflow,4,6,"[9, 205, 545, 1018]",0.6160644551321577,1805
2026-03-06 16:15:22,tensorflow_tensorflow,4,7,"[608, 695, 919, 1113]",0.6532314923619271,2834
2026-03-06 16:18:07,tensorflow_tensorflow,4,8,"[148, 242, 964, 1149]",0.6441062066632842,673
2026-03-06 16:21:01,tensorflow_tensorflow,4,9,"[675, 798, 1107, 1158]",0.5993191273383063,2349
2026-03-06 16:23:48,tensorflow_tensorflow,4,10,"[208, 461, 632, 807]",0.6235367693043447,6169
2026-03-06 16:26:38,tensorflow_tensorflow,4,11,"[367, 469, 740, 964]",0.6433337269721303,3000
2026-03-06 16:29:25,tensorflow_tensorflow,4,12,"[1, 832, 986, 1177]",0.6946709608560916,1303
2026-03-06 16:32:10,tensorflow_tensorflow,4,13,"[25, 155, 402, 615]",0.6094005567584287,1623
2026-03-06 16:34:54,tensorflow_tensorflow,4,14,"[325, 451, 685, 1183]",0.6743129684306156,1774
2026-03-06 16:37:39,tensorflow_tensorflow,4,15,"[70, 115, 175, 304]",0.6711612887907495,2466
2026-03-06 16:40:23,tensorflow_tensorflow,4,16,"[165, 607, 932, 1054]",0.6675358412437986,4256
2026-03-06 16:43:08,tensorflow_tensorflow,4,17,"[176, 303, 669, 972]",0.643719806763285,2236
2026-03-06 16:45:55,tensorflow_tensorflow,4,18,"[370, 374, 590, 836]",0.6397738951695786,849
2026-03-06 16:48:41,tensorflow_tensorflow,4,19,"[268, 662, 968, 1110]",0.66886225365059,2538
2026-03-06 15:56:00,tensorflow_tensorflow,6,0,"[465, 555, 689, 692, 926, 1183]",0.6171257564882472,5218
2026-03-06 15:58:48,tensorflow_tensorflow,6,1,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,3290
2026-03-06 16:01:34,tensorflow_tensorflow,6,2,"[30, 146, 292, 311, 765, 817]",0.668457066419715,3130
2026-03-06 16:04:22,tensorflow_tensorflow,6,3,"[7, 105, 295, 504, 709, 975]",0.6662037037037037,3410
