Timestamp,Repo,FewShot_Count,Individual,Accuracy,Token_Count
2026-03-06 18:25:14.432059,tensorflow_tensorflow,2,"[365, 1010]",0.6866666666666666,3210
2026-03-06 18:25:16.882149,tensorflow_tensorflow,12,"[7, 31, 414, 489, 540, 730, 849, 971, 1047, 1079, 1086, 1119]",0.6933333333333334,12459
2026-03-06 18:25:17.159391,tensorflow_tensorflow,3,"[443, 482, 926]",0.6666666666666666,1402
2026-03-06 18:25:17.320285,tensorflow_tensorflow,10,"[40, 157, 230, 366, 498, 637, 757, 815, 862, 1197]",0.6733333333333333,4858
2026-03-06 18:25:18.263160,tensorflow_tensorflow,6,"[465, 555, 689, 692, 926, 1183]",0.6666666666666666,4560
2026-03-06 18:25:18.422013,tensorflow_tensorflow,1,[807],0.68,4073
2026-03-06 18:25:19.411007,tensorflow_tensorflow,4,"[209, 828, 968, 998]",0.66,1650
2026-03-06 18:25:19.412295,tensorflow_tensorflow,8,"[279, 298, 342, 785, 806, 860, 888, 1097]",0.72,3018
2026-03-06 18:25:21.829783,tensorflow_tensorflow,24,"[25, 88, 90, 156, 171, 399, 443, 497, 569, 579, 595, 629, 699, 717, 792, 793, 853, 899, 977, 992, 1010, 1030, 1059, 1097]",0.6933333333333334,20307
2026-03-06 18:25:21.830043,tensorflow_tensorflow,20,"[14, 168, 317, 344, 364, 416, 479, 577, 578, 591, 661, 805, 814, 848, 899, 953, 1003, 1009, 1040, 1143]",0.7,17235
2026-03-06 18:25:21.971292,tensorflow_tensorflow,16,"[19, 80, 121, 156, 351, 352, 437, 584, 663, 728, 766, 995, 1084, 1110, 1134, 1179]",0.6866666666666666,11693
2026-03-06 18:25:26.493317,tensorflow_tensorflow,32,"[79, 137, 167, 185, 194, 249, 271, 310, 331, 342, 371, 394, 399, 400, 422, 516, 535, 581, 600, 625, 649, 712, 773, 776, 829, 882, 912, 933, 1094, 1097, 1170, 1181]",0.6866666666666666,19319
2026-03-06 18:26:50.464720,tensorflow_tensorflow,2,"[589, 885]",0.6533333333333333,951
2026-03-06 18:26:50.811346,tensorflow_tensorflow,3,"[166, 334, 844]",0.6533333333333333,2584
2026-03-06 18:26:51.729066,tensorflow_tensorflow,1,[269],0.6666666666666666,345
2026-03-06 18:26:51.910764,tensorflow_tensorflow,12,"[48, 504, 520, 540, 605, 628, 673, 686, 1060, 1082, 1098, 1132]",0.6866666666666666,7156
2026-03-06 18:26:52.259697,tensorflow_tensorflow,8,"[54, 183, 762, 780, 791, 811, 916, 959]",0.6666666666666666,6761
2026-03-06 18:26:53.169822,tensorflow_tensorflow,6,"[159, 469, 626, 822, 994, 1182]",0.68,2864
2026-03-06 18:26:55.047375,tensorflow_tensorflow,10,"[53, 128, 330, 428, 605, 736, 776, 989, 1019, 1087]",0.6533333333333333,8433
2026-03-06 18:26:55.222132,tensorflow_tensorflow,4,"[78, 483, 828, 850]",0.6333333333333333,8187
2026-03-06 18:26:56.955382,tensorflow_tensorflow,20,"[12, 34, 127, 265, 380, 382, 481, 543, 553, 570, 600, 672, 780, 808, 850, 917, 1073, 1082, 1147, 1181]",0.68,16452
2026-03-06 18:26:57.560575,tensorflow_tensorflow,16,"[82, 91, 115, 132, 158, 343, 350, 359, 500, 579, 616, 683, 733, 759, 800, 1057]",0.6666666666666666,7731
2026-03-06 18:27:00.364793,tensorflow_tensorflow,24,"[31, 110, 198, 227, 249, 288, 404, 425, 458, 467, 508, 552, 553, 577, 726, 789, 812, 875, 886, 992, 1008, 1042, 1056, 1188]",0.7,11683
