Timestamp,FewShot_Count,Original_Individual,Original_Macro_F1,Shuffled_Individual,Shuffled_Macro_F1
2026-03-09 04:04:29,2,"[51, 194]",0.6356043956043956,"[194, 51]",0.5525389643036701
2026-03-09 04:04:31,3,"[290, 341, 369]",0.7125422251280374,"[290, 369, 341]",0.7036175710594316
2026-03-09 04:04:56,3,"[290, 341, 369]",0.7125422251280374,"[369, 341, 290]",0.6670606776989757
2026-03-09 04:05:23,3,"[290, 341, 369]",0.7125422251280374,"[369, 290, 341]",0.7036175710594316
2026-03-09 04:05:51,3,"[290, 341, 369]",0.7125422251280374,"[341, 369, 290]",0.6670606776989757
2026-03-09 04:06:19,3,"[290, 341, 369]",0.7125422251280374,"[341, 290, 369]",0.695446206084504
2026-03-09 04:04:28,4,"[0, 104, 155, 332]",0.6299853274643191,"[155, 332, 104, 0]",0.677910052910053
2026-03-09 04:04:58,4,"[0, 104, 155, 332]",0.6299853274643191,"[332, 0, 155, 104]",0.7125422251280374
2026-03-09 04:05:25,4,"[0, 104, 155, 332]",0.6299853274643191,"[104, 155, 332, 0]",0.677910052910053
2026-03-09 04:05:54,4,"[0, 104, 155, 332]",0.6299853274643191,"[104, 0, 332, 155]",0.686886446886447
2026-03-09 04:06:21,4,"[0, 104, 155, 332]",0.6299853274643191,"[155, 104, 332, 0]",0.695446206084504
2026-03-09 04:06:49,4,"[0, 104, 155, 332]",0.6299853274643191,"[332, 104, 0, 155]",0.7125422251280374
2026-03-09 04:07:17,4,"[0, 104, 155, 332]",0.6299853274643191,"[155, 104, 0, 332]",0.686886446886447
2026-03-09 04:07:42,4,"[0, 104, 155, 332]",0.6299853274643191,"[0, 104, 332, 155]",0.695446206084504
2026-03-09 04:08:07,4,"[0, 104, 155, 332]",0.6299853274643191,"[104, 332, 0, 155]",0.695446206084504
2026-03-09 04:08:36,4,"[0, 104, 155, 332]",0.6299853274643191,"[155, 0, 104, 332]",0.65841384863124
2026-03-09 04:09:01,4,"[0, 104, 155, 332]",0.6299853274643191,"[0, 155, 104, 332]",0.6670606776989757
2026-03-09 04:09:24,4,"[0, 104, 155, 332]",0.6299853274643191,"[332, 155, 0, 104]",0.6848152500326413
2026-03-09 04:09:50,4,"[0, 104, 155, 332]",0.6299853274643191,"[155, 332, 0, 104]",0.7292633292633294
2026-03-09 04:10:17,4,"[0, 104, 155, 332]",0.6299853274643191,"[332, 104, 155, 0]",0.695446206084504
2026-03-09 04:10:42,4,"[0, 104, 155, 332]",0.6299853274643191,"[0, 155, 332, 104]",0.6670606776989757
2026-03-09 04:11:09,4,"[0, 104, 155, 332]",0.6299853274643191,"[104, 332, 155, 0]",0.677910052910053
2026-03-09 04:11:34,4,"[0, 104, 155, 332]",0.6299853274643191,"[104, 0, 155, 332]",0.6681749622926093
2026-03-09 04:12:00,4,"[0, 104, 155, 332]",0.6299853274643191,"[0, 332, 104, 155]",0.695446206084504
2026-03-09 04:12:25,4,"[0, 104, 155, 332]",0.6299853274643191,"[332, 0, 104, 155]",0.695446206084504
2026-03-09 04:12:51,4,"[0, 104, 155, 332]",0.6299853274643191,"[0, 332, 155, 104]",0.7125422251280374
2026-03-09 04:13:18,4,"[0, 104, 155, 332]",0.6299853274643191,"[332, 155, 104, 0]",0.695446206084504
2026-03-09 04:13:43,4,"[0, 104, 155, 332]",0.6299853274643191,"[104, 155, 0, 332]",0.6487956487956489
