Timestamp,FewShot_Count,Original_Individual,Original_Macro_F1,Shuffled_Individual,Shuffled_Macro_F1
2026-03-09 11:25:52,2,"[198, 735]",0.643159065628476,"[735, 198]",0.5957145292588331
2026-03-09 11:25:55,3,"[136, 309, 404]",0.6190725312907174,"[136, 404, 309]",0.6440551063192572
2026-03-09 11:28:18,3,"[136, 309, 404]",0.6190725312907174,"[404, 309, 136]",0.6002116249428853
2026-03-09 11:30:38,3,"[136, 309, 404]",0.6190725312907174,"[404, 136, 309]",0.6308802308802309
2026-03-09 11:32:57,3,"[136, 309, 404]",0.6190725312907174,"[309, 404, 136]",0.6184042176077984
2026-03-09 11:35:13,3,"[136, 309, 404]",0.6190725312907174,"[309, 136, 404]",0.6413532919557016
2026-03-09 11:25:50,4,"[176, 303, 669, 972]",0.643719806763285,"[669, 972, 303, 176]",0.6278867102396514
2026-03-09 11:28:21,4,"[176, 303, 669, 972]",0.643719806763285,"[972, 176, 669, 303]",0.6238160149946376
2026-03-09 11:30:40,4,"[176, 303, 669, 972]",0.643719806763285,"[303, 669, 972, 176]",0.6305866547245857
2026-03-09 11:33:01,4,"[176, 303, 669, 972]",0.643719806763285,"[303, 176, 972, 669]",0.6370370370370371
2026-03-09 11:35:18,4,"[176, 303, 669, 972]",0.643719806763285,"[669, 303, 972, 176]",0.6510304288025498
2026-03-09 11:37:38,4,"[176, 303, 669, 972]",0.643719806763285,"[972, 303, 176, 669]",0.6548636548636549
2026-03-09 11:39:43,4,"[176, 303, 669, 972]",0.643719806763285,"[669, 303, 176, 972]",0.6322445391222019
2026-03-09 11:41:46,4,"[176, 303, 669, 972]",0.643719806763285,"[176, 303, 972, 669]",0.6555555555555556
2026-03-09 11:43:54,4,"[176, 303, 669, 972]",0.643719806763285,"[303, 972, 176, 669]",0.6161307995206301
2026-03-09 11:46:03,4,"[176, 303, 669, 972]",0.643719806763285,"[669, 176, 303, 972]",0.6170739932689595
2026-03-09 11:48:07,4,"[176, 303, 669, 972]",0.643719806763285,"[176, 669, 303, 972]",0.635221044939715
2026-03-09 11:50:12,4,"[176, 303, 669, 972]",0.643719806763285,"[972, 669, 176, 303]",0.6010763062758152
2026-03-09 11:52:19,4,"[176, 303, 669, 972]",0.643719806763285,"[669, 972, 176, 303]",0.602132155721388
2026-03-09 11:54:33,4,"[176, 303, 669, 972]",0.643719806763285,"[972, 303, 669, 176]",0.6282019799069184
2026-03-09 11:56:40,4,"[176, 303, 669, 972]",0.643719806763285,"[176, 669, 972, 303]",0.6308956014838368
2026-03-09 11:58:48,4,"[176, 303, 669, 972]",0.643719806763285,"[303, 972, 669, 176]",0.6294972221440288
2026-03-09 12:00:55,4,"[176, 303, 669, 972]",0.643719806763285,"[303, 176, 669, 972]",0.6211707871554418
2026-03-09 12:03:05,4,"[176, 303, 669, 972]",0.643719806763285,"[176, 972, 303, 669]",0.6512896825396827
2026-03-09 12:05:12,4,"[176, 303, 669, 972]",0.643719806763285,"[972, 176, 303, 669]",0.636698089689787
2026-03-09 12:07:14,4,"[176, 303, 669, 972]",0.643719806763285,"[176, 972, 669, 303]",0.6308956014838368
2026-03-09 12:09:26,4,"[176, 303, 669, 972]",0.643719806763285,"[972, 669, 303, 176]",0.6369892473118279
2026-03-09 12:11:34,4,"[176, 303, 669, 972]",0.643719806763285,"[303, 669, 176, 972]",0.6330494487357233
2026-03-09 12:13:40,4,"[176, 303, 669, 972]",0.643719806763285,"[669, 176, 972, 303]",0.6006745563190966
2026-03-09 11:25:52,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[159, 822, 1182, 469, 626, 994]",0.6428268658222738
2026-03-09 11:28:19,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 626, 159, 822, 469, 994]",0.6269705603038936
2026-03-09 11:30:37,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[469, 994, 626, 822, 159, 1182]",0.6528741293471078
2026-03-09 11:32:55,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[626, 159, 822, 1182, 994, 469]",0.6546831074709331
2026-03-09 11:35:15,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[469, 626, 994, 822, 1182, 159]",0.6624732323553096
2026-03-09 11:37:35,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[626, 1182, 159, 994, 469, 822]",0.6829195328810536
2026-03-09 11:39:41,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[994, 469, 822, 159, 1182, 626]",0.6515151515151515
2026-03-09 11:41:51,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[469, 994, 822, 1182, 159, 626]",0.6688193796036934
2026-03-09 11:44:00,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 994, 159, 469, 822, 626]",0.6645566114486506
2026-03-09 11:46:06,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 822, 469, 159, 626, 994]",0.6319077798462546
2026-03-09 11:48:10,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[159, 469, 822, 1182, 994, 626]",0.652989417989418
2026-03-09 11:50:21,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[469, 626, 822, 994, 159, 1182]",0.6415284385581416
2026-03-09 11:52:31,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[994, 159, 469, 1182, 822, 626]",0.643744155194537
2026-03-09 11:54:39,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 994, 469, 822, 626, 159]",0.6376535939390081
2026-03-09 11:56:45,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 626, 469, 822, 994, 159]",0.6619229062418706
2026-03-09 11:58:52,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 159, 822, 469, 626, 994]",0.6475039696371171
2026-03-09 12:00:59,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 159, 626, 469, 994, 822]",0.645462778798174
2026-03-09 12:03:03,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[159, 626, 822, 994, 1182, 469]",0.6622114408929477
2026-03-09 12:05:13,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[159, 469, 626, 822, 1182, 994]",0.6434912496651441
2026-03-09 12:07:26,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[994, 469, 626, 822, 159, 1182]",0.6430402930402931
2026-03-09 12:09:36,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[469, 626, 822, 994, 1182, 159]",0.678105033504753
2026-03-09 12:11:42,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[822, 469, 159, 994, 626, 1182]",0.6443124370953786
2026-03-09 12:13:50,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[626, 1182, 469, 159, 822, 994]",0.6454045883664032
2026-03-09 12:15:55,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[1182, 626, 159, 994, 469, 822]",0.6910021474310434
2026-03-09 12:17:46,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[822, 994, 1182, 159, 626, 469]",0.6866844530681542
2026-03-09 12:19:40,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[822, 469, 994, 1182, 626, 159]",0.6522517030991607
2026-03-09 12:21:39,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[469, 994, 626, 159, 1182, 822]",0.6473098174583198
2026-03-09 12:23:39,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[469, 1182, 994, 159, 626, 822]",0.6285811679759524
2026-03-09 12:25:38,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[822, 626, 1182, 994, 469, 159]",0.6800028541699502
2026-03-09 12:27:34,6,"[159, 469, 626, 822, 994, 1182]",0.647624633431085,"[822, 159, 994, 626, 1182, 469]",0.6561422727021579
2026-03-09 11:25:44,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[69, 384, 452, 266, 808, 343, 940, 1143]",0.6485658590921749
2026-03-09 11:28:08,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[384, 940, 1143, 266, 343, 452, 69, 808]",0.646649826743094
2026-03-09 11:30:27,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[266, 384, 808, 452, 940, 69, 1143, 343]",0.625321326407795
2026-03-09 11:32:47,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[1143, 69, 808, 384, 452, 343, 940, 266]",0.5375901875901876
2026-03-09 11:35:01,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[1143, 940, 69, 384, 343, 452, 808, 266]",0.6263455573800402
2026-03-09 11:37:24,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[452, 940, 1143, 266, 69, 384, 343, 808]",0.6333906272380432
2026-03-09 11:39:33,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[384, 69, 808, 940, 452, 343, 266, 1143]",0.6409903082081668
2026-03-09 11:41:42,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[343, 1143, 266, 384, 69, 452, 808, 940]",0.633393506453977
2026-03-09 11:43:50,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[808, 384, 266, 69, 343, 940, 452, 1143]",0.6647597905282331
2026-03-09 11:45:57,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[940, 808, 266, 384, 452, 1143, 343, 69]",0.6513131313131314
2026-03-09 11:48:06,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[940, 1143, 384, 266, 69, 452, 808, 343]",0.6493622195694359
2026-03-09 11:50:14,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[266, 940, 1143, 808, 452, 69, 343, 384]",0.6475176311241885
2026-03-09 11:52:15,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[69, 343, 266, 940, 808, 384, 1143, 452]",0.6519501058435484
2026-03-09 11:54:25,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[1143, 452, 940, 808, 343, 69, 384, 266]",0.6257687774563377
2026-03-09 11:56:31,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[384, 343, 266, 69, 452, 940, 808, 1143]",0.6436759765001784
2026-03-09 11:58:40,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[343, 266, 69, 384, 940, 1143, 452, 808]",0.6616471664499977
2026-03-09 12:00:50,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[808, 1143, 940, 452, 69, 266, 384, 343]",0.6434676434676435
2026-03-09 12:03:00,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[452, 808, 384, 1143, 940, 266, 69, 343]",0.6679316888045541
2026-03-09 12:05:10,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[808, 384, 343, 940, 1143, 452, 266, 69]",0.6256301673724541
2026-03-09 12:07:19,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[343, 1143, 940, 452, 808, 384, 266, 69]",0.6535978835978836
2026-03-09 12:09:24,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[808, 266, 1143, 343, 452, 69, 940, 384]",0.6689775486893005
2026-03-09 12:11:30,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[1143, 808, 452, 384, 266, 69, 343, 940]",0.5852541371158392
2026-03-09 12:13:37,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[1143, 452, 808, 69, 940, 384, 343, 266]",0.6081529447146881
2026-03-09 12:15:46,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[940, 808, 266, 452, 384, 343, 1143, 69]",0.6333426841526989
2026-03-09 12:17:44,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[808, 1143, 69, 452, 266, 343, 940, 384]",0.6338893372791679
2026-03-09 12:19:37,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[808, 343, 940, 266, 1143, 452, 69, 384]",0.6304869923612079
2026-03-09 12:21:37,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[266, 1143, 940, 343, 69, 384, 808, 452]",0.6374007936507936
2026-03-09 12:23:28,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[1143, 69, 452, 940, 266, 384, 808, 343]",0.6517130886808739
2026-03-09 12:25:21,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[343, 808, 940, 1143, 266, 69, 384, 452]",0.6483678977618522
2026-03-09 12:27:15,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.6478174603174603,"[1143, 808, 452, 343, 384, 940, 266, 69]",0.6390295238185872
2026-03-09 11:25:47,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[181, 633, 1108, 716, 566, 287, 644, 648, 62, 581]",0.6322292153689384
2026-03-09 11:28:17,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[1108, 181, 716, 581, 62, 648, 566, 633, 287, 644]",0.6459752160783089
2026-03-09 11:30:39,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[287, 581, 644, 1108, 633, 181, 716, 566, 62, 648]",0.6382611760469225
2026-03-09 11:32:59,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[287, 181, 633, 566, 581, 716, 62, 644, 1108, 648]",0.6503816476362805
2026-03-09 11:35:20,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[648, 62, 1108, 644, 581, 566, 181, 287, 716, 633]",0.6279031545489225
2026-03-09 11:37:37,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[181, 716, 1108, 62, 566, 581, 648, 644, 287, 633]",0.6544566544566545
2026-03-09 11:39:50,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[581, 287, 644, 62, 633, 181, 1108, 648, 716, 566]",0.6714887700451685
2026-03-09 11:41:58,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[644, 1108, 62, 716, 633, 648, 181, 581, 566, 287]",0.655814210429134
2026-03-09 11:44:09,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[716, 633, 62, 181, 648, 581, 644, 1108, 287, 566]",0.6372789752605161
2026-03-09 11:46:15,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[581, 1108, 287, 62, 648, 644, 633, 181, 566, 716]",0.6540046130597311
2026-03-09 11:48:22,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[287, 644, 1108, 716, 648, 62, 566, 181, 581, 633]",0.6279031545489225
2026-03-09 11:50:32,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[633, 581, 644, 181, 1108, 566, 648, 287, 62, 716]",0.664021164021164
2026-03-09 11:52:40,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[581, 62, 566, 716, 648, 644, 633, 181, 1108, 287]",0.6230163036457121
2026-03-09 11:54:45,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[1108, 648, 716, 287, 62, 181, 644, 566, 581, 633]",0.6513888888888889
2026-03-09 11:56:53,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[181, 716, 62, 581, 648, 644, 287, 633, 1108, 566]",0.6260253542132737
2026-03-09 11:58:56,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[633, 716, 1108, 287, 62, 648, 566, 181, 581, 644]",0.6497303755368271
2026-03-09 12:01:05,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[181, 62, 287, 648, 716, 566, 644, 633, 1108, 581]",0.670255348516218
2026-03-09 12:03:12,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[181, 566, 287, 644, 716, 62, 633, 581, 648, 1108]",0.6498074528720962
2026-03-09 12:05:22,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[716, 581, 181, 644, 287, 633, 62, 566, 1108, 648]",0.6502753373721116
2026-03-09 12:07:33,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[644, 566, 648, 633, 181, 581, 1108, 62, 287, 716]",0.6416884702598988
2026-03-09 12:09:41,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[581, 644, 1108, 62, 716, 287, 633, 566, 181, 648]",0.6609520098707707
2026-03-09 12:11:50,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[1108, 62, 181, 633, 287, 648, 644, 581, 566, 716]",0.6583132045088567
2026-03-09 12:13:55,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[1108, 644, 566, 181, 633, 581, 716, 62, 287, 648]",0.6709860861178739
2026-03-09 12:16:01,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[644, 633, 287, 581, 716, 648, 181, 62, 1108, 566]",0.6517588799467994
2026-03-09 12:17:59,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[648, 1108, 716, 581, 566, 62, 181, 633, 644, 287]",0.6081833098114809
2026-03-09 12:19:57,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[287, 581, 62, 644, 1108, 566, 633, 716, 648, 181]",0.596078468441218
2026-03-09 12:21:51,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[566, 1108, 287, 62, 644, 648, 633, 716, 581, 181]",0.6277709778321773
2026-03-09 12:23:48,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[716, 62, 566, 287, 648, 633, 181, 581, 1108, 644]",0.6427965708370108
2026-03-09 12:25:44,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[62, 581, 644, 633, 716, 181, 566, 1108, 287, 648]",0.6711392243307137
2026-03-09 12:27:40,10,"[62, 181, 287, 566, 581, 633, 644, 648, 716, 1108]",0.6566822066822068,"[648, 644, 181, 287, 633, 62, 566, 581, 1108, 716]",0.648447966746568
2026-03-09 11:25:55,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[19, 1147, 1080, 640, 249, 820, 513, 1100, 522, 982, 895, 422]",0.6426664900382353
2026-03-09 11:28:25,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[640, 249, 1100, 422, 820, 1080, 522, 982, 895, 19, 1147, 513]",0.6350823796267656
2026-03-09 11:30:45,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[895, 19, 1100, 513, 1147, 1080, 640, 249, 422, 982, 522, 820]",0.6655595813204509
2026-03-09 11:33:01,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[513, 895, 422, 982, 1147, 249, 1080, 522, 640, 19, 1100, 820]",0.635916450376962
2026-03-09 11:35:17,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[640, 422, 1080, 1147, 249, 522, 982, 895, 1100, 19, 513, 820]",0.6485719152362592
2026-03-09 11:37:39,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[1147, 640, 249, 522, 982, 422, 820, 513, 895, 19, 1080, 1100]",0.6204260224185182
2026-03-09 11:39:45,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[522, 1080, 1147, 513, 820, 249, 422, 1100, 895, 19, 982, 640]",0.6594843288738145
2026-03-09 11:41:50,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[1147, 820, 422, 640, 249, 1080, 522, 513, 895, 982, 1100, 19]",0.6554260690389754
2026-03-09 11:43:57,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[820, 1080, 249, 513, 422, 1147, 895, 19, 1100, 640, 522, 982]",0.6751069552590803
2026-03-09 11:46:02,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[1100, 249, 895, 19, 522, 1080, 513, 982, 640, 1147, 422, 820]",0.6782333453730566
2026-03-09 11:48:09,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[19, 1100, 513, 640, 249, 1147, 982, 820, 422, 1080, 522, 895]",0.5682487725040917
2026-03-09 11:50:20,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[522, 982, 19, 422, 640, 820, 1100, 1080, 513, 1147, 895, 249]",0.6619058655628187
2026-03-09 11:52:23,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[895, 19, 522, 422, 1147, 820, 249, 982, 1080, 640, 1100, 513]",0.6704746362029104
2026-03-09 11:54:30,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[1147, 522, 249, 820, 640, 513, 895, 422, 1080, 1100, 19, 982]",0.6588088891459678
2026-03-09 11:56:38,12,"[19, 249, 422, 513, 522, 640, 820, 895, 982, 1080, 1100, 1147]",0.6613158452829573,"[895, 422, 522, 1080, 640, 1147, 1100, 820, 982, 19, 513, 249]",0.6807808907513165
