Timestamp,FewShot_Count,Original_Individual,Original_Macro_F1,Shuffled_Individual,Shuffled_Macro_F1
2026-03-09 23:50:25,2,"[198, 735]",0.4407378452385248,"[735, 198]",0.510640028822798
2026-03-09 23:50:20,3,"[136, 309, 404]",0.3606425702811244,"[136, 404, 309]",0.35253968253968254
2026-03-09 23:51:59,3,"[136, 309, 404]",0.3606425702811244,"[404, 309, 136]",0.3319307104285013
2026-03-09 23:53:29,3,"[136, 309, 404]",0.3606425702811244,"[404, 136, 309]",0.27602028495532477
2026-03-09 23:54:59,3,"[136, 309, 404]",0.3606425702811244,"[309, 404, 136]",0.2549109182275011
2026-03-09 23:56:27,3,"[136, 309, 404]",0.3606425702811244,"[309, 136, 404]",0.24019962971906947
2026-03-09 23:50:21,4,"[176, 303, 669, 972]",0.3992623959513868,"[669, 972, 303, 176]",0.3883595311402799
2026-03-09 23:51:55,4,"[176, 303, 669, 972]",0.3992623959513868,"[972, 176, 669, 303]",0.41459203564466723
2026-03-09 23:53:27,4,"[176, 303, 669, 972]",0.3992623959513868,"[303, 669, 972, 176]",0.3242796410014171
2026-03-09 23:54:57,4,"[176, 303, 669, 972]",0.3992623959513868,"[303, 176, 972, 669]",0.41576289207868156
2026-03-09 23:56:23,4,"[176, 303, 669, 972]",0.3992623959513868,"[669, 303, 972, 176]",0.4363300342130987
2026-03-09 23:57:49,4,"[176, 303, 669, 972]",0.3992623959513868,"[972, 303, 176, 669]",0.440632127728902
2026-03-09 23:59:13,4,"[176, 303, 669, 972]",0.3992623959513868,"[669, 303, 176, 972]",0.43876576712397614
2026-03-10 00:00:33,4,"[176, 303, 669, 972]",0.3992623959513868,"[176, 303, 972, 669]",0.43706048072888565
2026-03-10 00:01:55,4,"[176, 303, 669, 972]",0.3992623959513868,"[303, 972, 176, 669]",0.4007394894894895
2026-03-10 00:03:16,4,"[176, 303, 669, 972]",0.3992623959513868,"[669, 176, 303, 972]",0.42715172337973684
2026-03-10 00:04:39,4,"[176, 303, 669, 972]",0.3992623959513868,"[176, 669, 303, 972]",0.44265288701908423
2026-03-10 00:06:01,4,"[176, 303, 669, 972]",0.3992623959513868,"[972, 669, 176, 303]",0.44337606837606836
2026-03-10 00:07:26,4,"[176, 303, 669, 972]",0.3992623959513868,"[669, 972, 176, 303]",0.40554883377024936
2026-03-10 00:08:44,4,"[176, 303, 669, 972]",0.3992623959513868,"[972, 303, 669, 176]",0.4093189964157706
2026-03-10 00:10:08,4,"[176, 303, 669, 972]",0.3992623959513868,"[176, 669, 972, 303]",0.4235155790711347
2026-03-10 00:11:28,4,"[176, 303, 669, 972]",0.3992623959513868,"[303, 972, 669, 176]",0.36471289882250885
2026-03-10 00:12:50,4,"[176, 303, 669, 972]",0.3992623959513868,"[303, 176, 669, 972]",0.41696443343550316
2026-03-10 00:14:11,4,"[176, 303, 669, 972]",0.3992623959513868,"[176, 972, 303, 669]",0.44192163177670424
2026-03-10 00:15:33,4,"[176, 303, 669, 972]",0.3992623959513868,"[972, 176, 303, 669]",0.4005452324075931
2026-03-10 00:16:52,4,"[176, 303, 669, 972]",0.3992623959513868,"[176, 972, 669, 303]",0.41214469403445775
2026-03-10 00:18:12,4,"[176, 303, 669, 972]",0.3992623959513868,"[972, 669, 303, 176]",0.3674532653211253
2026-03-10 00:19:34,4,"[176, 303, 669, 972]",0.3992623959513868,"[303, 669, 176, 972]",0.3993788655205978
2026-03-10 00:20:55,4,"[176, 303, 669, 972]",0.3992623959513868,"[669, 176, 972, 303]",0.4329545454545454
2026-03-09 23:50:20,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[159, 822, 1182, 469, 626, 994]",0.3527336860670194
2026-03-09 23:51:54,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 626, 159, 822, 469, 994]",0.4012345679012346
2026-03-09 23:53:26,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[469, 994, 626, 822, 159, 1182]",0.40390434135185727
2026-03-09 23:54:57,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[626, 159, 822, 1182, 994, 469]",0.38000000000000006
2026-03-09 23:56:27,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[469, 626, 994, 822, 1182, 159]",0.3777043765483072
2026-03-09 23:57:54,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[626, 1182, 159, 994, 469, 822]",0.39694989106753814
2026-03-09 23:59:15,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[994, 469, 822, 159, 1182, 626]",0.3999488752556237
2026-03-10 00:00:39,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[469, 994, 822, 1182, 159, 626]",0.377053499828159
2026-03-10 00:02:01,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 994, 159, 469, 822, 626]",0.35948692320506415
2026-03-10 00:03:23,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 822, 469, 159, 626, 994]",0.41407624633431084
2026-03-10 00:04:46,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[159, 469, 822, 1182, 994, 626]",0.3403880070546737
2026-03-10 00:06:10,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[469, 626, 822, 994, 159, 1182]",0.4077415876283607
2026-03-10 00:07:35,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[994, 159, 469, 1182, 822, 626]",0.3362757461118117
2026-03-10 00:08:59,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 994, 469, 822, 626, 159]",0.40435729847494556
2026-03-10 00:10:19,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 626, 469, 822, 994, 159]",0.4112203585887797
2026-03-10 00:11:42,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 159, 822, 469, 626, 994]",0.38271604938271603
2026-03-10 00:13:05,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 159, 626, 469, 994, 822]",0.3918322295805739
2026-03-10 00:14:28,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[159, 626, 822, 994, 1182, 469]",0.3599320882852292
2026-03-10 00:15:51,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[159, 469, 626, 822, 1182, 994]",0.399813258636788
2026-03-10 00:17:13,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[994, 469, 626, 822, 159, 1182]",0.4315440218035312
2026-03-10 00:18:35,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[469, 626, 822, 994, 1182, 159]",0.3712350739618606
2026-03-10 00:19:58,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[822, 469, 159, 994, 626, 1182]",0.391582050442188
2026-03-10 00:21:19,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[626, 1182, 469, 159, 822, 994]",0.42273854511100617
2026-03-10 00:22:40,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[1182, 626, 159, 994, 469, 822]",0.39510489510489516
2026-03-10 00:23:54,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[822, 994, 1182, 159, 626, 469]",0.3496307613954673
2026-03-10 00:25:09,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[822, 469, 994, 1182, 626, 159]",0.3190359477124183
2026-03-10 00:26:25,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[469, 994, 626, 159, 1182, 822]",0.4172839506172839
2026-03-10 00:27:40,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[469, 1182, 994, 159, 626, 822]",0.4262702930634619
2026-03-10 00:28:55,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[822, 626, 1182, 994, 469, 159]",0.3644595359366158
2026-03-10 00:30:06,6,"[159, 469, 626, 822, 994, 1182]",0.396507447354905,"[822, 159, 994, 626, 1182, 469]",0.33367875647668394
2026-03-09 23:50:26,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.3549049820236261,"[69, 384, 452, 266, 808, 343, 940, 1143]",0.3681020733652312
2026-03-09 23:51:57,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.3549049820236261,"[384, 940, 1143, 266, 343, 452, 69, 808]",0.3094017094017094
2026-03-09 23:53:29,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.3549049820236261,"[266, 384, 808, 452, 940, 69, 1143, 343]",0.305982905982906
2026-03-09 23:55:01,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.3549049820236261,"[1143, 69, 808, 384, 452, 343, 940, 266]",0.31782789636192776
2026-03-09 23:56:30,8,"[69, 266, 343, 384, 452, 808, 940, 1143]",0.3549049820236261,"[1143, 940, 69, 384, 343, 452, 808, 266]",0.3306484091824406
