Timestamp,Repo,FewShot_Count,Individual,Accuracy,Token_Count
2026-03-07 03:37:06.001194,opencv_opencv,2,"[493, 650]",0.2923076923076923,876
2026-03-07 03:37:09.317679,opencv_opencv,6,"[61, 89, 123, 309, 530, 666]",0.19230769230769232,1538
2026-03-07 03:37:10.832685,opencv_opencv,8,"[10, 91, 524, 525, 598, 797, 915, 972]",0.18461538461538463,2303
2026-03-07 03:37:10.833555,opencv_opencv,3,"[288, 498, 782]",0.2153846153846154,933
2026-03-07 03:37:13.715542,opencv_opencv,4,"[207, 507, 593, 759]",0.2076923076923077,1656
2026-03-07 03:37:14.473284,opencv_opencv,24,"[80, 92, 110, 175, 225, 256, 363, 372, 379, 390, 414, 452, 455, 496, 584, 591, 704, 712, 788, 860, 879, 893, 916, 920]",0.23846153846153847,4645
2026-03-07 03:37:14.765230,opencv_opencv,1,[178],0.2846153846153846,419
2026-03-07 03:37:15.709320,opencv_opencv,12,"[27, 56, 84, 146, 162, 202, 310, 372, 437, 614, 797, 864]",0.19230769230769232,3923
2026-03-07 03:37:16.134423,opencv_opencv,10,"[192, 385, 423, 519, 524, 532, 539, 825, 857, 900]",0.2076923076923077,2600
2026-03-07 03:37:17.116268,opencv_opencv,16,"[65, 101, 265, 346, 361, 475, 581, 644, 711, 798, 801, 849, 852, 935, 979, 986]",0.2153846153846154,6989
2026-03-07 03:37:18.228862,opencv_opencv,20,"[82, 120, 202, 329, 392, 406, 418, 444, 490, 526, 548, 562, 593, 615, 697, 855, 862, 885, 899, 939]",0.2923076923076923,10805
2026-03-07 03:37:23.734647,opencv_opencv,32,"[73, 113, 120, 162, 170, 175, 193, 220, 228, 298, 321, 346, 354, 360, 378, 381, 420, 493, 542, 657, 666, 700, 739, 841, 871, 876, 907, 909, 918, 971, 975, 1014]",0.23846153846153847,11040
2026-03-07 03:38:31.341636,opencv_opencv,6,"[170, 382, 484, 701, 931, 958]",0.2,1572
2026-03-07 03:38:32.085393,opencv_opencv,2,"[258, 279]",0.2230769230769231,555
2026-03-07 03:38:41.469363,opencv_opencv,4,"[14, 457, 646, 988]",0.2076923076923077,1582
2026-03-07 03:38:41.630646,opencv_opencv,8,"[135, 170, 172, 276, 343, 458, 655, 871]",0.2076923076923077,3225
2026-03-07 03:38:41.630951,opencv_opencv,1,[78],0.2153846153846154,146
2026-03-07 03:38:48.083987,opencv_opencv,12,"[78, 97, 176, 259, 405, 491, 522, 559, 742, 874, 922, 952]",0.19230769230769232,8565
2026-03-07 03:38:48.227284,opencv_opencv,3,"[471, 886, 1034]",0.18461538461538463,2941
2026-03-07 03:38:51.312359,opencv_opencv,10,"[199, 227, 341, 391, 653, 723, 733, 791, 874, 969]",0.18461538461538463,9744
2026-03-07 03:38:52.254753,opencv_opencv,24,"[92, 161, 165, 166, 167, 237, 411, 451, 559, 589, 607, 670, 697, 714, 754, 820, 822, 823, 877, 942, 949, 995, 1008, 1027]",0.3923076923076923,6235
2026-03-07 03:38:52.496692,opencv_opencv,20,"[65, 74, 151, 157, 158, 168, 195, 426, 464, 541, 556, 621, 719, 726, 753, 855, 862, 865, 928, 971]",0.16923076923076924,8776
2026-03-07 03:38:54.922897,opencv_opencv,16,"[88, 179, 248, 278, 359, 438, 504, 546, 659, 768, 898, 902, 945, 966, 1000, 1019]",0.23076923076923078,9783
