Timestamp,FewShot_Count,Order_Strategy,Original_Individual,New_Individual,Original_Macro_F1,New_Macro_F1
2026-03-10 17:20:25,10,group_bug_feature_question,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[350, 595, 687, 702, 815, 705, 795, 831, 218, 254]",0.7663474692202462,0.8129099848804123
2026-03-10 17:21:40,10,group_bug_question_feature,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[350, 595, 687, 702, 815, 218, 254, 705, 795, 831]",0.7663474692202462,0.7765224358974359
2026-03-10 17:22:47,10,group_feature_bug_question,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[705, 795, 831, 350, 595, 687, 702, 815, 218, 254]",0.7663474692202462,0.7512252067708506
2026-03-10 17:23:53,10,group_feature_question_bug,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[705, 795, 831, 218, 254, 350, 595, 687, 702, 815]",0.7663474692202462,0.7075023741690408
2026-03-10 17:25:01,10,group_question_bug_feature,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[218, 254, 350, 595, 687, 702, 815, 705, 795, 831]",0.7663474692202462,0.7622710622710622
2026-03-10 17:26:10,10,group_question_feature_bug,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[218, 254, 705, 795, 831, 350, 595, 687, 702, 815]",0.7663474692202462,0.7170551109945049
2026-03-10 17:28:26,10,long_to_short,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[254, 702, 705, 831, 815, 795, 595, 350, 218, 687]",0.7663474692202462,0.7434405025868441
2026-03-10 17:27:18,10,short_to_long,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[687, 218, 350, 595, 795, 815, 831, 705, 702, 254]",0.7663474692202462,0.7839972693441593
2026-03-10 17:20:25,12,group_bug_feature_question,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[23, 68, 121, 367, 574, 589, 53, 168, 436, 831, 249, 355]",0.7836650536746969,0.8019820850009528
2026-03-10 17:21:43,12,group_bug_question_feature,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[23, 68, 121, 367, 574, 589, 249, 355, 53, 168, 436, 831]",0.7836650536746969,0.8002932551319648
