Timestamp,FewShot_Count,Order_Strategy,Original_Individual,New_Individual,Original_Macro_F1,New_Macro_F1
2026-03-10 16:01:32,10,group_bug_feature_question,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[350, 595, 687, 702, 815, 705, 795, 831, 218, 254]",0.6870582994147784,0.6688357546408393
2026-03-10 16:03:15,10,group_bug_question_feature,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[350, 595, 687, 702, 815, 218, 254, 705, 795, 831]",0.6870582994147784,0.6611531632557704
2026-03-10 16:04:49,10,group_feature_bug_question,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[705, 795, 831, 350, 595, 687, 702, 815, 218, 254]",0.6870582994147784,0.6844814739551581
2026-03-10 16:06:21,10,group_feature_question_bug,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[705, 795, 831, 218, 254, 350, 595, 687, 702, 815]",0.6870582994147784,0.6822216063069723
2026-03-10 16:07:58,10,group_question_bug_feature,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[218, 254, 350, 595, 687, 702, 815, 705, 795, 831]",0.6870582994147784,0.62080938697318
2026-03-10 16:09:34,10,group_question_feature_bug,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[218, 254, 705, 795, 831, 350, 595, 687, 702, 815]",0.6870582994147784,0.6327355016080506
2026-03-10 16:12:38,10,long_to_short,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[254, 702, 705, 831, 815, 795, 595, 350, 218, 687]",0.6870582994147784,0.6319190898630151
2026-03-10 16:11:06,10,short_to_long,"[218, 254, 350, 595, 687, 702, 705, 795, 815, 831]","[687, 218, 350, 595, 795, 815, 831, 705, 702, 254]",0.6870582994147784,0.645888350590545
2026-03-10 16:01:31,12,group_bug_feature_question,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[23, 68, 121, 367, 574, 589, 53, 168, 436, 831, 249, 355]",0.7187551187551188,0.7029904960939444
2026-03-10 16:03:15,12,group_bug_question_feature,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[23, 68, 121, 367, 574, 589, 249, 355, 53, 168, 436, 831]",0.7187551187551188,0.6622980437454647
2026-03-10 16:04:52,12,group_feature_bug_question,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[53, 168, 436, 831, 23, 68, 121, 367, 574, 589, 249, 355]",0.7187551187551188,0.6342860887452918
2026-03-10 16:06:26,12,group_feature_question_bug,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[53, 168, 436, 831, 249, 355, 23, 68, 121, 367, 574, 589]",0.7187551187551188,0.6407620289973232
2026-03-10 16:08:01,12,group_question_bug_feature,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[249, 355, 23, 68, 121, 367, 574, 589, 53, 168, 436, 831]",0.7187551187551188,0.5586865964224454
2026-03-10 16:09:33,12,group_question_feature_bug,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[249, 355, 53, 168, 436, 831, 23, 68, 121, 367, 574, 589]",0.7187551187551188,0.6176688634864567
2026-03-10 16:12:39,12,long_to_short,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[589, 355, 121, 831, 68, 436, 53, 23, 168, 367, 249, 574]",0.7187551187551188,0.670995670995671
2026-03-10 16:11:10,12,short_to_long,"[23, 53, 68, 121, 168, 249, 355, 367, 436, 574, 589, 831]","[574, 249, 367, 168, 23, 53, 68, 436, 831, 121, 355, 589]",0.7187551187551188,0.6680508282278194
2026-03-10 16:01:33,16,group_bug_feature_question,"[5, 28, 63, 138, 150, 223, 266, 285, 347, 384, 440, 480, 520, 608, 610, 611]","[5, 63, 138, 150, 347, 384, 480, 520, 611, 28, 223, 285, 440, 266, 608, 610]",0.6926078971533517,0.7077850877192983
2026-03-10 16:03:14,16,group_bug_question_feature,"[5, 28, 63, 138, 150, 223, 266, 285, 347, 384, 440, 480, 520, 608, 610, 611]","[5, 63, 138, 150, 347, 384, 480, 520, 611, 266, 608, 610, 28, 223, 285, 440]",0.6926078971533517,0.6627842801408317
2026-03-10 16:04:48,16,group_feature_bug_question,"[5, 28, 63, 138, 150, 223, 266, 285, 347, 384, 440, 480, 520, 608, 610, 611]","[28, 223, 285, 440, 5, 63, 138, 150, 347, 384, 480, 520, 611, 266, 608, 610]",0.6926078971533517,0.6671497584541063
2026-03-10 16:06:20,16,group_feature_question_bug,"[5, 28, 63, 138, 150, 223, 266, 285, 347, 384, 440, 480, 520, 608, 610, 611]","[28, 223, 285, 440, 266, 608, 610, 5, 63, 138, 150, 347, 384, 480, 520, 611]",0.6926078971533517,0.6431632486617139
2026-03-10 16:08:00,16,group_question_bug_feature,"[5, 28, 63, 138, 150, 223, 266, 285, 347, 384, 440, 480, 520, 608, 610, 611]","[266, 608, 610, 5, 63, 138, 150, 347, 384, 480, 520, 611, 28, 223, 285, 440]",0.6926078971533517,0.6515848189610615
2026-03-10 16:09:33,16,group_question_feature_bug,"[5, 28, 63, 138, 150, 223, 266, 285, 347, 384, 440, 480, 520, 608, 610, 611]","[266, 608, 610, 28, 223, 285, 440, 5, 63, 138, 150, 347, 384, 480, 520, 611]",0.6926078971533517,0.6770170884706901
