Timestamp,Repo,FewShot_Count,Individual,Accuracy,Token_Count
2026-03-06 18:58:20.830109,microsoft_vscode,1,[2672],0.5,404
2026-03-06 18:58:21.433491,microsoft_vscode,3,"[459, 1884, 1977]",0.46172248803827753,581
2026-03-06 18:58:21.492904,microsoft_vscode,2,"[766, 1028]",0.4449760765550239,224
2026-03-06 18:58:21.493468,microsoft_vscode,8,"[411, 751, 797, 1302, 1675, 1765, 2020, 2576]",0.5550239234449761,835
2026-03-06 18:58:21.718717,microsoft_vscode,4,"[367, 750, 904, 2378]",0.4665071770334928,885
2026-03-06 18:58:23.116316,microsoft_vscode,10,"[727, 1088, 1169, 1650, 1672, 2065, 2258, 2369, 3146, 3161]",0.4449760765550239,2242
2026-03-06 18:58:23.851263,microsoft_vscode,12,"[234, 399, 584, 692, 977, 1363, 1512, 1684, 1936, 2022, 2810, 3225]",0.4665071770334928,2552
2026-03-06 18:58:24.877473,microsoft_vscode,16,"[209, 519, 870, 1033, 1333, 1555, 2457, 2497, 2648, 2651, 2740, 2782, 2802, 2942, 3042, 3332]",0.5406698564593302,5019
2026-03-06 18:58:26.687166,microsoft_vscode,6,"[119, 357, 748, 1299, 1721, 3158]",0.47607655502392343,2125
2026-03-06 18:58:29.254344,microsoft_vscode,20,"[120, 285, 337, 520, 522, 699, 779, 1077, 1203, 1370, 1543, 1768, 1818, 1840, 1864, 1995, 2234, 2564, 2629, 3251]",0.48325358851674644,4941
2026-03-06 18:58:32.776123,microsoft_vscode,24,"[216, 246, 413, 419, 527, 748, 751, 756, 880, 917, 936, 1029, 1335, 1465, 1591, 1878, 2025, 2105, 2312, 2448, 2466, 2507, 2596, 2986]",0.507177033492823,8347
2026-03-06 18:58:36.229602,microsoft_vscode,32,"[92, 346, 367, 742, 791, 949, 980, 1159, 1179, 1485, 1611, 1755, 1817, 1912, 1972, 2077, 2090, 2105, 2167, 2306, 2423, 2589, 2657, 2706, 2742, 2837, 2872, 2941, 2980, 3029, 3115, 3198]",0.6196172248803827,8147
2026-03-06 19:01:09.149916,microsoft_vscode,2,"[666, 1877]",0.46411483253588515,322
2026-03-06 19:01:09.150883,microsoft_vscode,1,[564],0.38516746411483255,140
2026-03-06 19:01:10.170269,microsoft_vscode,3,"[663, 1498, 3160]",0.38516746411483255,405
2026-03-06 19:01:12.472785,microsoft_vscode,4,"[357, 2136, 2160, 2493]",0.5,413
2026-03-06 19:01:13.828708,microsoft_vscode,8,"[47, 415, 570, 1208, 2250, 2982, 3054, 3212]",0.5334928229665071,3231
2026-03-06 19:01:15.560440,microsoft_vscode,10,"[2, 867, 1679, 1698, 1910, 2276, 2792, 3123, 3199, 3240]",0.46411483253588515,2357
2026-03-06 19:01:16.368479,microsoft_vscode,6,"[31, 326, 402, 1079, 1293, 2467]",0.5191387559808612,1073
2026-03-06 19:01:18.547814,microsoft_vscode,12,"[70, 370, 604, 1661, 1884, 1905, 2190, 2367, 2439, 2771, 2859, 3134]",0.41626794258373206,2936
2026-03-06 19:01:20.536233,microsoft_vscode,16,"[212, 505, 542, 909, 1375, 1563, 1609, 1646, 1695, 1848, 2248, 2317, 2564, 2804, 3133, 3160]",0.43779904306220097,8144
2026-03-06 19:01:27.488382,microsoft_vscode,20,"[18, 370, 395, 629, 745, 826, 843, 985, 1010, 1018, 1221, 1313, 1407, 1550, 1839, 2668, 2699, 3071, 3096, 3337]",0.44976076555023925,5219
2026-03-06 19:01:34.588366,microsoft_vscode,24,"[291, 792, 915, 1102, 1133, 1134, 1155, 1403, 1574, 1588, 2045, 2138, 2213, 2294, 2358, 2485, 2553, 2602, 2721, 2843, 2966, 2981, 2992, 3245]",0.5789473684210527,8053
2026-03-06 19:01:39.633125,microsoft_vscode,32,"[239, 446, 612, 698, 821, 834, 1018, 1028, 1094, 1213, 1424, 1441, 1470, 1472, 1532, 1607, 1623, 1769, 1924, 1932, 1942, 2124, 2214, 2497, 2678, 2712, 2715, 2766, 3092, 3196, 3263, 3342]",0.7129186602870813,6367
2026-03-06 19:03:53.040623,microsoft_vscode,1,[139],0.42822966507177035,169
2026-03-06 19:03:53.073975,microsoft_vscode,2,"[529, 530]",0.35645933014354064,334
2026-03-06 19:03:59.685155,microsoft_vscode,3,"[405, 2872, 3239]",0.42822966507177035,1129
2026-03-06 19:04:00.697886,microsoft_vscode,4,"[1410, 2292, 2493, 3002]",0.4354066985645933,753
2026-03-06 19:04:02.883210,microsoft_vscode,8,"[386, 669, 1302, 1373, 1591, 1945, 2056, 2100]",0.5263157894736842,1667
2026-03-06 19:04:06.719412,microsoft_vscode,6,"[180, 189, 402, 1338, 1690, 2916]",0.44258373205741625,2620
2026-03-06 19:04:07.209356,microsoft_vscode,10,"[1021, 1045, 1211, 1794, 2137, 2494, 2497, 2617, 2756, 2898]",0.4569377990430622,4570
2026-03-06 19:04:09.367271,microsoft_vscode,12,"[750, 998, 1426, 1513, 2153, 2253, 2456, 2617, 2662, 2736, 2957, 3057]",0.39712918660287083,3502
2026-03-06 19:04:16.892372,microsoft_vscode,16,"[76, 137, 157, 660, 695, 897, 1001, 1329, 1345, 1608, 1739, 2470, 2649, 2744, 3020, 3141]",0.5717703349282297,4083
2026-03-06 19:04:27.577864,microsoft_vscode,20,"[79, 88, 105, 292, 353, 650, 660, 725, 984, 1154, 1489, 1805, 1809, 2010, 2373, 2529, 2692, 2780, 2818, 2984]",0.5598086124401914,6035
2026-03-06 19:04:34.177675,microsoft_vscode,24,"[147, 296, 454, 522, 532, 637, 789, 841, 1256, 1325, 1415, 1492, 1526, 1947, 2087, 2222, 2304, 2336, 2465, 2480, 2533, 2543, 2838, 2913]",0.5095693779904307,8463
2026-03-06 19:04:41.934386,microsoft_vscode,32,"[30, 285, 293, 558, 571, 572, 623, 687, 788, 895, 1132, 1274, 1312, 1342, 1345, 1358, 1362, 1604, 1850, 2200, 2282, 2323, 2663, 2687, 2689, 2701, 2953, 3017, 3137, 3285, 3291, 3339]",0.5645933014354066,8000
2026-03-06 19:06:43.959496,microsoft_vscode,2,"[311, 1524]",0.5095693779904307,679
2026-03-06 19:06:44.732180,microsoft_vscode,1,[1539],0.49760765550239233,135
2026-03-06 19:06:50.050864,microsoft_vscode,3,"[968, 2574, 3026]",0.3660287081339713,1648
2026-03-06 19:06:55.233401,microsoft_vscode,4,"[50, 655, 2304, 3050]",0.4904306220095694,2142
2026-03-06 19:06:56.432714,microsoft_vscode,6,"[758, 1028, 1214, 2357, 3064, 3154]",0.4880382775119617,957
2026-03-06 19:06:56.464891,microsoft_vscode,8,"[44, 453, 1673, 1689, 2157, 2628, 3001, 3162]",0.423444976076555,1861
2026-03-06 19:07:01.944012,microsoft_vscode,12,"[497, 1330, 1371, 1380, 1559, 1653, 2540, 2616, 2839, 2933, 3243, 3285]",0.38516746411483255,4429
2026-03-06 19:07:02.673623,microsoft_vscode,10,"[455, 535, 842, 1321, 1585, 1737, 1871, 1969, 2922, 3106]",0.49521531100478466,2522
2026-03-06 19:07:21.266654,microsoft_vscode,16,"[487, 575, 673, 878, 1094, 1371, 1529, 1563, 1630, 2274, 2304, 2339, 2663, 2731, 2821, 2886]",0.5454545454545454,8360
2026-03-06 19:07:23.658528,microsoft_vscode,20,"[172, 245, 339, 416, 558, 618, 1080, 1684, 2127, 2228, 2255, 2398, 2440, 2483, 2502, 2581, 2711, 2772, 2950, 2955]",0.49282296650717705,4397
2026-03-06 19:07:40.959660,microsoft_vscode,24,"[30, 104, 164, 218, 244, 447, 520, 788, 795, 833, 854, 1092, 1220, 1439, 1525, 1603, 1633, 1872, 1894, 2530, 2642, 2664, 3085, 3126]",0.5861244019138756,5663
2026-03-06 19:07:45.713655,microsoft_vscode,32,"[39, 78, 498, 546, 574, 612, 803, 804, 932, 991, 996, 1050, 1098, 1266, 1323, 1391, 1466, 1645, 1690, 1807, 1835, 1879, 2147, 2249, 2250, 2272, 2406, 2701, 2921, 3080, 3189, 3233]",0.6124401913875598,7829
2026-03-06 19:09:31.262045,microsoft_vscode,1,[748],0.48325358851674644,191
2026-03-06 19:09:34.377197,microsoft_vscode,2,"[1736, 1806]",0.35406698564593303,270
2026-03-06 19:09:42.478629,microsoft_vscode,3,"[924, 1184, 2190]",0.48564593301435405,390
2026-03-06 19:09:47.055711,microsoft_vscode,6,"[1367, 2665, 2667, 2718, 2740, 2908]",0.45215311004784686,1601
2026-03-06 19:09:47.820167,microsoft_vscode,8,"[534, 613, 659, 679, 885, 1486, 2780, 3156]",0.3803827751196172,3428
2026-03-06 19:09:48.427961,microsoft_vscode,4,"[636, 1329, 1898, 2981]",0.5047846889952153,1311
2026-03-06 19:09:56.512925,microsoft_vscode,12,"[167, 1034, 1203, 1452, 1717, 1817, 1910, 1974, 2583, 2759, 2793, 2795]",0.49282296650717705,4092
2026-03-06 19:09:57.983007,microsoft_vscode,10,"[159, 261, 412, 730, 748, 977, 1376, 2331, 2567, 2686]",0.5598086124401914,4835
2026-03-06 19:10:20.787026,microsoft_vscode,16,"[17, 391, 721, 783, 949, 1499, 1544, 1579, 1826, 1896, 1928, 2304, 2336, 2867, 2876, 2878]",0.46172248803827753,7265
2026-03-06 19:10:23.678359,microsoft_vscode,20,"[244, 360, 567, 643, 654, 732, 1212, 1217, 1364, 1644, 1817, 2133, 2418, 2560, 2855, 2899, 3012, 3125, 3143, 3332]",0.5502392344497608,4288
2026-03-06 19:10:44.275255,microsoft_vscode,24,"[93, 268, 349, 562, 633, 698, 820, 1154, 1340, 1356, 1424, 1496, 1628, 2111, 2366, 2414, 2534, 2574, 2576, 2827, 2921, 2923, 3045, 3273]",0.5215311004784688,5481
2026-03-06 19:10:50.413117,microsoft_vscode,32,"[88, 180, 190, 249, 274, 314, 376, 451, 574, 578, 801, 946, 1172, 1226, 1318, 1350, 1365, 1368, 1376, 1615, 1778, 1838, 2093, 2257, 2475, 2518, 2847, 2950, 3066, 3129, 3279, 3288]",0.6961722488038278,9234
2026-03-06 19:12:18.596685,microsoft_vscode,1,[2948],0.38516746411483255,132
2026-03-06 19:12:21.093783,microsoft_vscode,2,"[245, 1486]",0.43301435406698563,1231
2026-03-06 19:12:31.296019,microsoft_vscode,3,"[1510, 1845, 1910]",0.44258373205741625,1145
2026-03-06 19:12:35.567908,microsoft_vscode,6,"[539, 553, 948, 2058, 2421, 3182]",0.39712918660287083,2888
2026-03-06 19:12:36.699563,microsoft_vscode,4,"[896, 1103, 2153, 2560]",0.41626794258373206,822
2026-03-06 19:12:41.684228,microsoft_vscode,8,"[996, 1157, 1196, 1400, 1484, 1914, 2855, 2885]",0.41148325358851673,838
2026-03-06 19:12:49.658171,microsoft_vscode,12,"[57, 490, 1028, 1084, 1351, 1354, 1365, 2279, 2862, 2930, 3168, 3316]",0.5191387559808612,2178
2026-03-06 19:12:50.062977,microsoft_vscode,10,"[33, 843, 959, 1372, 2148, 2241, 2661, 2739, 2793, 3292]",0.4138755980861244,2909
2026-03-06 19:13:16.789267,microsoft_vscode,16,"[849, 1128, 1859, 1924, 2109, 2370, 2519, 2567, 2742, 2756, 2801, 2908, 3062, 3097, 3120, 3147]",0.4904306220095694,4156
2026-03-06 19:13:22.159890,microsoft_vscode,20,"[375, 488, 519, 533, 544, 869, 1106, 1434, 1663, 1722, 1748, 1819, 2029, 2079, 2091, 2233, 2343, 2400, 2426, 2679]",0.6028708133971292,5448
2026-03-06 19:13:45.999557,microsoft_vscode,24,"[5, 114, 246, 380, 490, 937, 1164, 1427, 1796, 2005, 2083, 2086, 2170, 2188, 2591, 2648, 2718, 2875, 2876, 2971, 2984, 3102, 3140, 3159]",0.5765550239234449,8100
2026-03-06 19:13:53.007068,microsoft_vscode,32,"[265, 339, 719, 853, 990, 1046, 1080, 1153, 1511, 1540, 1646, 1675, 1677, 1777, 1921, 2103, 2134, 2293, 2325, 2346, 2401, 2503, 2545, 2671, 2802, 2805, 2975, 3055, 3083, 3129, 3168, 3173]",0.5215311004784688,9434
2026-03-06 19:15:10.849650,microsoft_vscode,1,[2810],0.46411483253588515,281
2026-03-06 19:15:13.229073,microsoft_vscode,2,"[1881, 2988]",0.42105263157894735,185
2026-03-06 19:15:22.232679,microsoft_vscode,3,"[2672, 3174, 3264]",0.41148325358851673,779
2026-03-06 19:15:29.769075,microsoft_vscode,6,"[178, 625, 1087, 1393, 1722, 2044]",0.3803827751196172,3671
2026-03-06 19:15:29.850773,microsoft_vscode,4,"[5, 1013, 1291, 2830]",0.35406698564593303,2774
2026-03-06 19:15:31.841758,microsoft_vscode,8,"[21, 248, 278, 528, 1236, 1548, 2011, 2385]",0.4784688995215311,1662
2026-03-06 19:15:41.653551,microsoft_vscode,12,"[96, 533, 1164, 1252, 1642, 2011, 2267, 2308, 2328, 2528, 2776, 3274]",0.4019138755980861,3652
2026-03-06 19:15:44.146226,microsoft_vscode,10,"[281, 545, 994, 1068, 1398, 2119, 2614, 2937, 2981, 3176]",0.43779904306220097,3794
2026-03-06 19:16:08.317169,microsoft_vscode,16,"[213, 246, 581, 866, 1155, 1212, 1315, 1775, 1928, 2134, 2166, 2312, 2667, 2719, 2803, 3293]",0.45215311004784686,3437
2026-03-06 19:16:15.265536,microsoft_vscode,20,"[288, 311, 331, 593, 658, 699, 1607, 1747, 1848, 1892, 1957, 1968, 2312, 2382, 2676, 2800, 2875, 2962, 3205, 3294]",0.5311004784688995,5206
2026-03-06 19:16:49.149647,microsoft_vscode,24,"[65, 213, 249, 351, 368, 593, 764, 773, 990, 1037, 1164, 1738, 1804, 1859, 1886, 1962, 2578, 2616, 2709, 2966, 3006, 3103, 3114, 3313]",0.5502392344497608,6594
2026-03-06 19:16:56.569718,microsoft_vscode,32,"[225, 289, 322, 412, 446, 528, 720, 748, 769, 797, 1069, 1082, 1128, 1151, 1225, 1363, 1434, 1504, 1850, 2066, 2077, 2086, 2107, 2177, 2278, 2536, 2677, 2687, 3009, 3043, 3187, 3345]",0.6220095693779905,8680
2026-03-06 19:17:59.469087,microsoft_vscode,1,[3110],0.41148325358851673,284
2026-03-06 19:18:06.572385,microsoft_vscode,2,"[511, 2196]",0.49521531100478466,265
2026-03-06 19:18:11.410809,microsoft_vscode,3,"[704, 1813, 3250]",0.38516746411483255,713
2026-03-06 19:18:18.424864,microsoft_vscode,6,"[581, 802, 1043, 2213, 2377, 2584]",0.41148325358851673,1469
2026-03-06 19:18:19.926580,microsoft_vscode,4,"[543, 1667, 2100, 2876]",0.49282296650717705,809
2026-03-06 19:18:22.642761,microsoft_vscode,8,"[658, 912, 1276, 1473, 2406, 2494, 3039, 3144]",0.4665071770334928,2236
2026-03-06 19:18:30.199350,microsoft_vscode,12,"[805, 1561, 1919, 2054, 2393, 2670, 2774, 2850, 3013, 3137, 3139, 3157]",0.45215311004784686,3175
2026-03-06 19:18:32.269844,microsoft_vscode,10,"[778, 1387, 1456, 1550, 2199, 2537, 2647, 2682, 2955, 3304]",0.507177033492823,3377
2026-03-06 19:19:02.693031,microsoft_vscode,16,"[85, 395, 424, 526, 569, 823, 881, 1488, 1691, 2073, 2162, 2303, 2575, 2644, 2832, 2984]",0.48564593301435405,6710
2026-03-06 19:19:15.333952,microsoft_vscode,20,"[145, 157, 451, 554, 656, 664, 1026, 1092, 1277, 1500, 1558, 1780, 2043, 2340, 2413, 3103, 3171, 3173, 3198, 3267]",0.6124401913875598,8544
2026-03-06 19:19:49.774906,microsoft_vscode,24,"[446, 452, 471, 588, 937, 1027, 1310, 1497, 1525, 1640, 1649, 1710, 1789, 1835, 1840, 2389, 2396, 2405, 2412, 2419, 2492, 2515, 3111, 3275]",0.49521531100478466,5213
2026-03-06 19:19:59.443072,microsoft_vscode,32,"[79, 563, 595, 663, 948, 1023, 1151, 1162, 1177, 1276, 1345, 1471, 1546, 1580, 1725, 1750, 1784, 1792, 1983, 1997, 1999, 2063, 2131, 2223, 2333, 2623, 2624, 2644, 2814, 2911, 3032, 3148]",0.638755980861244,7762
2026-03-06 19:20:44.268180,microsoft_vscode,1,[2483],0.48564593301435405,306
2026-03-06 19:20:53.115173,microsoft_vscode,2,"[322, 1550]",0.4904306220095694,356
2026-03-06 19:21:03.234077,microsoft_vscode,3,"[308, 1294, 3341]",0.5143540669856459,730
2026-03-06 19:21:08.972620,microsoft_vscode,6,"[426, 1028, 1232, 2277, 2501, 3137]",0.5095693779904307,1237
2026-03-06 19:21:10.983413,microsoft_vscode,8,"[34, 207, 426, 564, 851, 2055, 2311, 3111]",0.4784688995215311,1287
2026-03-06 19:21:11.015131,microsoft_vscode,4,"[872, 977, 2087, 2574]",0.42822966507177035,1182
2026-03-06 19:21:16.573614,microsoft_vscode,12,"[684, 691, 1093, 1249, 1301, 1342, 1405, 1410, 1710, 1762, 2233, 3321]",0.5526315789473685,1584
2026-03-06 19:21:24.972665,microsoft_vscode,10,"[437, 1155, 1319, 1364, 1519, 1594, 1874, 1986, 2481, 3003]",0.361244019138756,3665
2026-03-06 19:21:55.057152,microsoft_vscode,16,"[207, 384, 441, 1310, 1320, 1606, 1767, 1839, 2027, 2125, 2627, 2760, 3032, 3075, 3085, 3280]",0.4784688995215311,3967
2026-03-06 19:22:09.868914,microsoft_vscode,20,"[28, 170, 391, 522, 813, 818, 914, 996, 1218, 1588, 1722, 1787, 1903, 2102, 2249, 2366, 2560, 2872, 3011, 3226]",0.5645933014354066,5668
2026-03-06 19:22:52.593300,microsoft_vscode,24,"[172, 200, 221, 318, 376, 425, 460, 723, 816, 904, 1326, 1537, 1787, 1796, 2019, 2038, 2195, 2207, 2276, 2451, 2470, 2840, 2912, 2950]",0.5287081339712919,7789
2026-03-06 19:23:10.009220,microsoft_vscode,32,"[81, 122, 729, 801, 868, 952, 960, 1080, 1116, 1287, 1299, 1381, 1447, 1569, 1647, 1849, 1881, 1961, 2124, 2324, 2353, 2598, 2666, 2756, 2762, 2763, 2773, 2794, 2825, 3116, 3138, 3242]",0.6291866028708134,8980
2026-03-06 19:23:37.212802,microsoft_vscode,1,[180],0.38516746411483255,336
2026-03-06 19:23:37.229858,microsoft_vscode,2,"[1200, 2261]",0.49282296650717705,613
2026-03-06 19:23:54.787812,microsoft_vscode,3,"[180, 1762, 3252]",0.3875598086124402,809
2026-03-06 19:23:59.610903,microsoft_vscode,8,"[238, 728, 732, 1724, 2026, 2416, 2459, 2658]",0.46411483253588515,1408
2026-03-06 19:24:00.846546,microsoft_vscode,6,"[83, 273, 327, 535, 3073, 3087]",0.41626794258373206,1968
2026-03-06 19:24:03.508514,microsoft_vscode,4,"[794, 3011, 3042, 3065]",0.5167464114832536,1853
2026-03-06 19:24:11.583755,microsoft_vscode,12,"[572, 930, 954, 1104, 1223, 1545, 1580, 2200, 2742, 2962, 2975, 3271]",0.39952153110047844,4106
2026-03-06 19:24:20.172347,microsoft_vscode,10,"[356, 441, 694, 860, 869, 1189, 1213, 1305, 2143, 2610]",0.4090909090909091,4465
2026-03-06 19:24:51.295744,microsoft_vscode,16,"[157, 259, 312, 479, 518, 572, 762, 941, 1638, 1673, 1813, 1994, 2152, 2504, 2966, 3024]",0.45454545454545453,4361
2026-03-06 19:25:06.032546,microsoft_vscode,20,"[279, 293, 453, 455, 467, 886, 893, 1219, 1442, 1521, 1528, 1602, 1658, 2330, 2387, 2495, 2500, 2708, 2750, 2862]",0.5478468899521531,3755
2026-03-06 19:26:01.838013,microsoft_vscode,24,"[144, 181, 432, 649, 754, 788, 1059, 1401, 1426, 1525, 1558, 1757, 2041, 2066, 2071, 2219, 2234, 2505, 2707, 2824, 2885, 3004, 3204, 3266]",0.5454545454545454,9448
2026-03-06 19:26:15.583740,microsoft_vscode,32,"[28, 39, 52, 66, 88, 94, 187, 260, 328, 336, 382, 398, 577, 788, 861, 1237, 1305, 1538, 2082, 2230, 2315, 2320, 2516, 2569, 2674, 2735, 2760, 2856, 3004, 3022, 3144, 3152]",0.5167464114832536,8467
